ID,RA,DEC,J,JK,survey
08510969+1159096,132.79039,11.986022,12.658,0.35999999999999943,2MASS
08511011+1159275,132.792163,11.99098,16.012999999999998,1.1439999999999966,2MASS
08510914+1157003,132.788103,11.950104,13.349,0.4149999999999992,2MASS
08510820+1157037,132.784193,11.951043,16.906,0.9869999999999984,2MASS
08511398+1157342,132.808268,11.959512,13.853,0.5070000000000014,2MASS
08510885+1157537,132.786891,11.964923,13.127,0.34600000000000186,2MASS
08510698+1159455,132.779087,11.995997,14.789,0.8590000000000018,2MASS
08511224+1158513,132.80100000000002,11.980928,15.608,0.8669999999999991,2MASS
08510523+1157586,132.771825,11.96629,16.2,1.004999999999999,2MASS
08510462+1159397,132.769284,11.994374,16.531,0.8959999999999989,2MASS
08510430+1158360,132.767957,11.976672,16.009,0.5630000000000006,2MASS
08510216+1156554,132.759016,11.948748,16.14,0.8629999999999995,2MASS
08510160+1156163,132.756687,11.937876,13.592,0.4140000000000015,2MASS
08510286+1158580,132.761924,11.982778,14.454,0.6189999999999998,2MASS
08512655+1157092,132.860641,11.952582,12.872,0.5220000000000002,2MASS
08512216+1159088,132.842341,11.98578,12.626,0.41199999999999903,2MASS
08511523+1158377,132.813474,11.977154,12.88,0.3420000000000005,2MASS
08512208+1156174,132.842026,11.938186,16.3,0.987000000000002,2MASS
08512830+1159144,132.867924,11.987341,15.655,0.75,2MASS
08512311+1157364,132.84632299999998,11.960116,15.818,0.9000000000000004,2MASS
08512287+1156221,132.845325,11.939486,15.965,1.3190000000000008,2MASS
08512610+1157512,132.858757,11.964237,15.57,0.6120000000000001,2MASS
08512360+1157251,132.84833600000002,11.956977,15.611,0.7829999999999995,2MASS
08512767+1157300,132.865307,11.958358,14.115,0.6470000000000002,2MASS
08512507+1159193,132.85447,11.988697,16.875999999999998,0.7339999999999982,2MASS
08511534+1159241,132.813931,11.99004,16.526,0.26500000000000057,2MASS
08512289+1158078,132.84538999999998,11.968861,18.798,3.3669999999999987,2MASS
08512993+1159022,132.87471599999998,11.983957,15.289,0.9320000000000004,2MASS
08512150+1159048,132.839595,11.984669,12.989,0.3480000000000025,2MASS
08511959+1159137,132.831653,11.987161,17.387999999999998,2.0009999999999977,2MASS
08511897+1158110,132.829052,11.969728,10.587,0.5749999999999993,APOGEE
08511580+1157077,132.815847,11.952154,16.848,0.9699999999999988,2MASS
08512139+1156530,132.839139,11.948075,16.752,1.0169999999999997,2MASS
08512096+1157329,132.837345,11.959147,16.762,1.0150000000000006,2MASS
08511674+1156387,132.819751,11.944098,14.195,0.8109999999999999,2MASS
08512181+1158479,132.840899,11.979989,14.982,0.8849999999999998,2MASS
08511659+1157582,132.819142,11.966179,16.676,1.1419999999999977,2MASS
08511980+1158131,132.83250800000002,11.970317,14.617,0.8900000000000006,2MASS
08513018+1159212,132.87575900000002,11.989234,13.761,0.5589999999999993,2MASS
08513143+1158547,132.880971,11.981886,15.725,0.504999999999999,2MASS
08513161+1158006,132.881727,11.966841,15.447,0.4550000000000001,2MASS
08513152+1156437,132.881373,11.94548,15.678,0.26099999999999923,2MASS
08513715+1159024,132.904833,11.984002,9.489,0.4610000000000003,2MASS
08513162+1156570,132.881777,11.949183,15.729,0.8440000000000012,2MASS
08513009+1158245,132.87541000000002,11.973492,12.977,0.2919999999999998,2MASS
08513682+1158370,132.903457,11.976955,16.858,1.0120000000000022,2MASS
08513557+1157132,132.898246,11.953679,15.134,0.7720000000000002,2MASS
08513638+1156507,132.901592,11.947437,12.816,0.3409999999999993,2MASS
08513901+1158476,132.912573,11.979891,15.623,0.9309999999999992,2MASS
08514089+1157443,132.920415,11.962314,13.929,0.6610000000000014,2MASS
08513801+1158026,132.908409,11.967399,16.929000000000002,1.0280000000000022,2MASS
08513860+1159086,132.91083999999998,11.985728,15.91,1.106,2MASS
08513757+1156445,132.90656,11.945699,13.195,0.39599999999999896,2MASS
08514121+1158449,132.921722,11.979144,16.586,0.8769999999999971,2MASS
08514278+1159309,132.928286,11.991927,12.887,0.3829999999999991,2MASS
08513540+1157564,132.897511,11.965682,11.447,0.4170000000000016,APOGEE
08513198+1159270,132.883271,11.990836,18.817,3.1720000000000006,2MASS
08514462+1158528,132.935923,11.98134,15.071,0.8389999999999986,2MASS
08514389+1156471,132.93291399999998,11.946422,10.14,-3.282,2MASS
08513201+1158044,132.88339399999998,11.967913,18.82,3.3070000000000004,2MASS
08513253+1159006,132.885563,11.983519,14.864,0.8380000000000011,2MASS
08514388+1156425,132.932867,11.945161,8.618,0.6219999999999999,APOGEE
08513324+1159411,132.888522,11.994757,12.584,0.3620000000000001,2MASS
08513795+1158491,132.908163,11.980326,11.138,0.5589999999999993,APOGEE
08514554+1157230,132.939764,11.956399,16.232,0.9829999999999988,2MASS
08514610+1158039,132.94208500000002,11.967765,16.539,1.1720000000000006,2MASS
08515732+1159250,132.988868,11.990299,16.267,1.1110000000000009,2MASS
08514883+1156511,132.953491,11.947553,11.255999999999998,0.5509999999999984,APOGEE
08514761+1159337,132.948408,11.992719,16.506,1.0530000000000008,2MASS
08515161+1156514,132.965076,11.947637,16.77,0.8369999999999997,2MASS
08515385+1158177,132.974404,11.971588,15.901,0.9740000000000002,2MASS
08515331+1156171,132.972161,11.938086,13.102,0.4820000000000011,2MASS
08515308+1157026,132.971196,11.950727,16.993,1.1739999999999975,2MASS
08515145+1157497,132.96441299999998,11.963828,11.702,0.34699999999999953,2MASS
08515712+1158018,132.988039,11.967177,15.541,1.1229999999999989,2MASS
08514814+1159313,132.95058600000002,11.99203,13.630999999999998,0.5609999999999982,2MASS
08514992+1156451,132.958023,11.945883,14.319,0.5099999999999998,2MASS
08515672+1157145,132.986346,11.954049,16.132,1.2050000000000018,2MASS
08514879+1158197,132.953298,11.97214,13.467,0.6180000000000003,2MASS
08515637+1157037,132.98488999999998,11.951046,17.250999999999998,1.4019999999999977,2MASS
08514522+1156552,132.93841799999998,11.948694,12.507,0.3260000000000005,2MASS
08515749+1159378,132.989552,11.993835,16.572,1.1929999999999978,2MASS
08515893+1159560,132.99555800000002,11.998914,14.08,0.5809999999999995,2MASS
08514548+1157529,132.939503,11.964703,14.482,0.8150000000000013,2MASS
08515825+1157596,132.99273,11.966569,16.686,1.113999999999999,2MASS
08515770+1157004,132.990452,11.950119,15.946,0.8109999999999999,2MASS
08515804+1158225,132.991838,11.972938,14.587,0.8369999999999997,2MASS
08515793+1156425,132.991387,11.94516,16.941,1.3629999999999995,2MASS
08521137+1157353,133.047405,11.959806,16.859,1.272000000000002,2MASS
08521145+1157282,133.04771499999998,11.957839,15.125,0.8300000000000001,2MASS
08521482+1157398,133.061772,11.961065,15.375,0.7129999999999992,2MASS
08521320+1157006,133.055016,11.950168,15.73,0.6140000000000008,2MASS
08521349+1157133,133.056218,11.953713,14.904000000000002,0.8490000000000021,2MASS
08520978+1158264,133.040788,11.974009,16.762999999999998,1.0449999999999982,2MASS
08521489+1158381,133.062072,11.977266,16.27,0.9840000000000001,2MASS
08521095+1159133,133.04566100000002,11.987045,16.202,0.9590000000000014,2MASS
08521181+1159517,133.04924599999998,11.997709,13.462,0.375,2MASS
08520555+1158214,133.023129,11.972615,15.976,1.0769999999999982,2MASS
08520507+1158547,133.02115,11.981887,14.459,0.8490000000000021,2MASS
08520199+1159563,133.008297,11.998979,14.611,0.6559999999999988,2MASS
08520498+1158207,133.020778,11.972423,15.005999999999998,0.8099999999999987,2MASS
08520062+1159320,133.002612,11.992242,16.257,0.9210000000000028,2MASS
08520134+1156474,133.005597,11.946515,15.99,0.8379999999999992,2MASS
08520455+1158488,133.018972,11.980243,14.087,0.5819999999999991,2MASS
08520319+1159043,133.013304,11.984532000000002,17.027,1.3680000000000003,2MASS
08520474+1158291,133.019775,11.974757,11.443,0.3939999999999984,APOGEE
08520330+1158046,133.013762,11.967957,12.855,0.3409999999999993,2MASS
08520371+1158088,133.015462,11.969132,14.708,0.7759999999999998,2MASS
08522818+1157524,133.117453,11.964561,16.887999999999998,1.3119999999999994,2MASS
08522563+1157558,133.106822,11.965513,15.276,0.8529999999999998,2MASS
08522612+1159239,133.108853,11.989995,13.866,0.4750000000000014,2MASS
08522669+1159361,133.111234,11.993365,15.01,0.7379999999999995,2MASS
08522778+1159550,133.11577,11.99862,13.711,0.3869999999999969,2MASS
08522262+1157098,133.09426499999998,11.952729,17.137,1.102999999999998,2MASS
08522717+1156465,133.113225,11.946259,16.381,0.4030000000000005,2MASS
08522159+1157265,133.08998200000002,11.95738,14.004,0.4640000000000022,2MASS
08522206+1158559,133.09194499999998,11.982199,14.707,0.33500000000000085,2MASS
08521632+1157367,133.068005,11.960207,16.073,0.6450000000000014,2MASS
08521551+1156291,133.064644,11.941422,16.486,0.6370000000000005,2MASS
08521812+1159112,133.075503,11.986448,16.262999999999998,0.7759999999999979,2MASS
08522000+1158337,133.083355,11.976032,16.537,-0.8440000000000012,2MASS
08521854+1156455,133.07728899999998,11.945982,16.980999999999998,1.3149999999999995,2MASS
08521964+1156560,133.081847,11.948914,16.105999999999998,0.7209999999999983,2MASS
08521958+1158595,133.081624,11.983214,15.638,0.940999999999999,2MASS
08523602+1158562,133.150109,11.982282,14.759,0.3070000000000004,2MASS
08523701+1156273,133.154228,11.94093,12.899,0.636000000000001,2MASS
08524119+1157334,133.171635,11.959288,16.105999999999998,0.8409999999999975,2MASS
08523833+1157530,133.15971000000002,11.964742,14.623,0.8369999999999997,2MASS
08524188+1157047,133.17453,11.951333,16.857,0.5399999999999991,2MASS
08523008+1159537,133.125337,11.99826,16.495,0.41300000000000026,2MASS
08523026+1157484,133.12608999999998,11.963465,14.009,0.5560000000000009,2MASS
08523563+1158523,133.14846699999998,11.981196,12.291,0.3489999999999984,2MASS
08523868+1156319,133.161173,11.942222,17.049,1.5259999999999998,2MASS
08523318+1159014,133.138288,11.983727,10.554,0.7780000000000005,2MASS
08523322+1156559,133.138445,11.948862,15.193,1.8589999999999984,2MASS
08524493+1159311,133.187229,11.991984,16.852,0.9090000000000008,2MASS
08523988+1157591,133.16619,11.966431,16.895,1.240999999999998,2MASS
08523319+1159279,133.13831000000002,11.991093,13.833,0.4060000000000006,2MASS
08523321+1156595,133.13838700000002,11.949863,13.281,0.41000000000000014,2MASS
08524374+1157558,133.18228,11.9655,15.985,0.5419999999999998,2MASS
08523173+1158440,133.132244,11.9789,15.985,1.0169999999999997,2MASS
08523276+1158483,133.13651000000002,11.980108,15.751,0.75,2MASS
08523116+1157376,133.129869,11.960451,14.409,0.5749999999999993,2MASS
08524743+1158085,133.19763799999998,11.969055,13.675999999999998,0.4569999999999972,2MASS
08524979+1157579,133.20748799999998,11.966097,16.87,1.0620000000000012,2MASS
08524765+1157261,133.198562,11.957266,13.568,0.3949999999999996,2MASS
08524814+1156243,133.20061299999998,11.940108,16.569000000000006,0.4970000000000034,2MASS
08524841+1158444,133.201718,11.979011,15.947,0.8100000000000005,2MASS
08524988+1156574,133.20785800000002,11.949297,16.123,0.7980000000000018,2MASS
08495493+1200512,132.478916,12.014247,15.938,0.7139999999999986,2MASS
08495231+1200540,132.467967,12.015006,14.043,0.7999999999999989,2MASS
08500856+1202518,132.535685,12.047734,16.605999999999998,0.7129999999999992,2MASS
08501381+1202455,132.557581,12.045974,16.417,0.8320000000000007,2MASS
08501257+1201550,132.552411,12.031967,15.95,0.44099999999999895,2MASS
08501175+1200307,132.548977,12.008544,16.779,-0.6769999999999996,2MASS
08501126+1203226,132.546953,12.056297,16.331,0.5259999999999998,2MASS
08501460+1201448,132.560871,12.029131,15.527,0.718,2MASS
08500548+1202052,132.522865,12.034794,14.669,0.4169999999999998,2MASS
08500537+1201358,132.522386,12.026627,16.7,1.0619999999999994,2MASS
08500172+1202546,132.507173,12.04852,15.228,0.3929999999999989,2MASS
08500496+1200276,132.52068799999998,12.007694,16.745,0.7190000000000012,2MASS
08500058+1203179,132.502431,12.054982,16.055999999999994,0.46699999999999703,2MASS
08500189+1200320,132.50788799999998,12.008908,12.307,0.30900000000000105,2MASS
08500433+1202436,132.518074,12.045448,16.745,0.6180000000000021,2MASS
08502213+1201273,132.592245,12.024252,16.894000000000002,0.8630000000000031,2MASS
08502711+1201104,132.612994,12.019578,15.732,0.7880000000000003,2MASS
08502598+1202049,132.608272,12.034706,15.841,0.7959999999999994,2MASS
08502283+1203123,132.595131,12.053433,15.902,0.4560000000000013,2MASS
08502278+1200150,132.594949,12.004192,15.896,0.5229999999999997,2MASS
08502612+1202102,132.608869,12.036192,12.798,0.5789999999999988,2MASS
08502115+1200463,132.588144,12.012877,15.741,0.7780000000000005,2MASS
08502075+1203023,132.586499,12.050663,16.736,0.9790000000000012,2MASS
08501867+1203024,132.577821,12.050673,16.647000000000002,-0.28999999999999915,2MASS
08501505+1201500,132.562735,12.030566,16.173,0.16899999999999693,2MASS
08501906+1202373,132.579424,12.043704,13.138,0.3629999999999996,2MASS
08501929+1201196,132.580399,12.022132,15.87,0.8849999999999998,2MASS
08502061+1201499,132.585914,12.03054,15.838,0.8079999999999998,2MASS
08504133+1201200,132.672247,12.022226,16.114,0.5519999999999996,2MASS
08504090+1201272,132.67041899999998,12.024232,14.045,0.44700000000000095,2MASS
08504443+1201494,132.685144,12.030399,16.532,0.6460000000000008,2MASS
08504248+1200412,132.677021,12.011463,16.798,0.732999999999997,2MASS
08504279+1201179,132.678299,12.021646,16.173,0.7959999999999976,2MASS
08503940+1202338,132.66416999999998,12.042726,11.063,0.7959999999999976,2MASS
08504037+1202385,132.66824,12.044049,12.786,0.3200000000000003,2MASS
08503718+1201228,132.654951,12.02302,14.331,0.5289999999999999,2MASS
08503843+1200077,132.660166,12.002149,15.929,0.7580000000000009,2MASS
08503548+1202384,132.64783799999998,12.044005,16.840999999999998,0.4439999999999955,2MASS
08503321+1201170,132.63839299999998,12.021395,15.505,0.7720000000000021,2MASS
08503632+1202202,132.651373,12.038968,14.824000000000002,-0.5279999999999987,2MASS
08503613+1202254,132.650553,12.040413,12.244000000000002,0.5500000000000007,2MASS
08503776+1202371,132.657342,12.043658,14.354,0.2890000000000015,2MASS
08503757+1200254,132.656564,12.007056,14.465,0.484,2MASS
08504492+1202261,132.687184,12.04059,14.15,0.6430000000000007,2MASS
08504262+1203101,132.677593,12.052827,12.306,0.2629999999999999,2MASS
08504532+1202044,132.68886899999998,12.034556,15.309,0.9049999999999994,2MASS
08505561+1200442,132.731728,12.012279,13.979,0.4649999999999999,2MASS
08505390+1200240,132.724614,12.006682,15.662,0.5560000000000009,2MASS
08505402+1200369,132.725102,12.010268,13.867,0.4550000000000001,2MASS
08505440+1200329,132.726707,12.009157,14.231,0.661999999999999,2MASS
08505454+1203305,132.72728500000002,12.058487,15.05,0.9429999999999996,2MASS
08505769+1200406,132.740376,12.011286,14.183,0.5420000000000016,2MASS
08505263+1203370,132.719292,12.060284,13.91,0.4759999999999991,2MASS
08505845+1200201,132.74354499999998,12.0056,15.053,0.5779999999999994,2MASS
08505872+1202222,132.744687,12.039514,16.223,0.5909999999999993,2MASS
08505941+1203192,132.747577,12.055352,13.526,0.541999999999998,2MASS
08504620+1201582,132.692504,12.03286,12.355,0.2940000000000005,2MASS
08505300+1203390,132.720848,12.060848,13.46,0.3559999999999999,2MASS
08504635+1201484,132.693128,12.030137,16.514,0.7539999999999996,2MASS
08505217+1201102,132.717386,12.019507,15.874,0.5260000000000016,2MASS
08504981+1202219,132.707573,12.039423,15.172,0.4879999999999996,2MASS
08505177+1200247,132.715711,12.006868,12.377,0.3260000000000023,2MASS
08504862+1203413,132.702598,12.061478,12.611,0.3459999999999983,2MASS
08504869+1200091,132.702914,12.002531,11.711,0.2889999999999979,2MASS
08504919+1200256,132.70496699999998,12.007126,15.931,1.368999999999998,2MASS
08505023+1203063,132.709305,12.051759,15.505999999999998,0.6079999999999988,2MASS
08505026+1201305,132.709417,12.025148,16.044,0.6660000000000004,2MASS
08505148+1201111,132.714501,12.019759,17.070999999999998,1.5249999999999986,2MASS
08504851+1200541,132.702166,12.015053,13.697,0.4580000000000002,2MASS
08505145+1203009,132.714381,12.050268,15.652,0.971000000000002,2MASS
08505123+1201379,132.71348899999998,12.027204,16.279,1.0010000000000012,2MASS
08510906+1203022,132.78776000000002,12.050626,12.65,0.3290000000000006,2MASS
08511121+1201327,132.79672,12.02576,15.734000000000002,0.6540000000000017,2MASS
08511096+1201574,132.795674,12.032632,16.656,0.8229999999999986,2MASS
08511027+1201315,132.7928,12.025436,14.401,0.6440000000000001,2MASS
08511004+1202114,132.79187199999998,12.036508,16.371,1.2379999999999995,2MASS
08511471+1203236,132.811331,12.056566,16.038,0.902000000000001,2MASS
08510753+1200230,132.781384,12.006411,16.245,0.17999999999999972,2MASS
08510811+1201065,132.783815,12.01848,12.469,0.3960000000000008,2MASS
08510770+1202296,132.782111,12.041569,15.373,0.7669999999999995,2MASS
08510291+1200214,132.76216000000002,12.00597,12.64,0.6100000000000012,2MASS
08510112+1201248,132.754699,12.02356,10.138,0.4429999999999996,2MASS
08510636+1201410,132.776524,12.028076,16.476,0.988999999999999,2MASS
08510530+1201492,132.77211599999998,12.030346,14.88,0.8610000000000007,2MASS
08510531+1203012,132.772154,12.050354,11.724,0.3249999999999993,2MASS
08510566+1201304,132.773612,12.025137,16.257,1.1650000000000011,2MASS
08512448+1202313,132.852013,12.042055,16.756,0.9760000000000008,2MASS
08512440+1200566,132.851678,12.015742,16.304000000000002,0.9510000000000024,2MASS
08512445+1200464,132.851902,12.012891,16.378,0.5470000000000006,2MASS
08512839+1203162,132.868303,12.054502,11.657,0.4390000000000001,2MASS
08512501+1200018,132.854247,12.0005,16.075,0.7699999999999996,2MASS
08512530+1202563,132.855436,12.048986,11.671,0.7000000000000011,2MASS
08512977+1200523,132.874043,12.014534,16.754,0.9690000000000012,2MASS
08512438+1202045,132.851586,12.034584,16.834,1.4779999999999998,2MASS
08512593+1201358,132.858055,12.026619,16.972,1.0170000000000012,2MASS
08512324+1202519,132.846844,12.047759,16.467,1.0359999999999996,2MASS
08511849+1202009,132.82707299999998,12.033599,14.903,0.6609999999999978,2MASS
08512313+1201534,132.8464,12.031525,15.91,0.5470000000000006,2MASS
08511682+1200284,132.820095,12.007895,16.976,2.2349999999999994,2MASS
08511692+1200145,132.820519,12.004045,16.959,1.6419999999999997,2MASS
08512410+1201305,132.850458,12.025145,13.481,0.5919999999999987,2MASS
08511876+1200327,132.82818600000002,12.00909,16.173,1.1249999999999982,2MASS
08511895+1202042,132.828959,12.034521,15.876,0.1689999999999987,2MASS
08512239+1200182,132.843331,12.00507,13.845,0.7850000000000001,2MASS
08511967+1203339,132.831989,12.05943,14.064,0.4990000000000006,2MASS
08512086+1202441,132.836954,12.045608,16.219,0.9660000000000012,2MASS
08514366+1200549,132.93195500000002,12.015264,12.382,0.3719999999999999,2MASS
08513940+1200570,132.9142,12.01586,13.337,0.3849999999999998,2MASS
08513860+1200074,132.91083500000002,12.002076,16.808,1.128,2MASS
08514042+1201501,132.918454,12.030584,11.595999999999998,0.3149999999999995,2MASS
08513950+1203175,132.914616,12.054868,16.458,1.2009999999999987,2MASS
08514316+1200043,132.929843,12.001213,16.588,0.6739999999999995,2MASS
08513806+1201243,132.908596,12.023418,11.844,0.34900000000000203,2MASS
08514230+1200286,132.92625,12.007964,16.344,0.6290000000000013,2MASS
08513841+1202036,132.910056,12.034353,15.416,1.1049999999999986,2MASS
08514155+1203442,132.923145,12.062304,15.528,0.7309999999999981,2MASS
08513749+1200483,132.906211,12.013427,14.062,0.375,2MASS
08513734+1203193,132.905603,12.055382,12.582,0.2940000000000005,2MASS
08513338+1201217,132.889116,12.022698,14.583,0.4730000000000008,2MASS
08513704+1201247,132.904339,12.023539,15.649,1.0020000000000011,2MASS
08513009+1201309,132.87539099999998,12.025267,16.128,0.625,2MASS
08513044+1200069,132.876835,12.001923,16.722,1.0110000000000028,2MASS
08513079+1201161,132.878318,12.021145,15.027,0.29400000000000226,2MASS
08513913+1200324,132.913065,12.009022,15.839,0.7280000000000015,2MASS
08513355+1202116,132.889809,12.03657,16.314,1.016,2MASS
08513666+1203134,132.90275400000002,12.053731,15.622,1.0389999999999997,2MASS
08513637+1202519,132.901577,12.047773,15.818,0.8320000000000007,2MASS
08513662+1200491,132.90260700000002,12.013659,16.592,0.9869999999999984,2MASS
08513584+1203007,132.89936200000002,12.050204,16.544,0.5080000000000027,2MASS
08515823+1201554,132.992637,12.032061,13.648,0.3300000000000001,2MASS
08515842+1202188,132.993426,12.03858,15.755999999999998,0.8449999999999989,2MASS
08515877+1201555,132.994887,12.032111,14.045,0.4940000000000016,2MASS
08515869+1200530,132.99455600000002,12.014733,15.853,0.8070000000000004,2MASS
08515713+1200104,132.98806000000002,12.002907,15.655,0.7459999999999987,2MASS
08515906+1203081,132.9961,12.052258,15.985,0.2840000000000007,2MASS
08515952+1200195,132.99803300000002,12.005417,16.432000000000002,-0.4389999999999965,2MASS
08515806+1200596,132.991949,12.016566,12.642,0.29800000000000004,2MASS
08515450+1202508,132.977122,12.047469,16.042,1.1940000000000026,2MASS
08515670+1202479,132.986276,12.04666,13.06,0.3370000000000015,2MASS
08515013+1202551,132.958896,12.048655,15.317,0.7099999999999991,2MASS
08514632+1200553,132.943026,12.015381,13.627,0.41100000000000136,2MASS
08514767+1202208,132.948631,12.039113,15.765999999999998,0.3829999999999991,2MASS
08515139+1201416,132.96414099999998,12.028242,16.924,0.7099999999999973,2MASS
08515555+1201500,132.981496,12.030576,16.212,0.4760000000000009,2MASS
08515269+1203079,132.969557,12.052218,15.727,0.9360000000000016,2MASS
08515318+1203320,132.971624,12.058891,12.785,0.3249999999999993,2MASS
08515127+1202239,132.963649,12.039981,15.496,0.4979999999999993,2MASS
08514792+1201367,132.949694,12.026866,15.182,0.7870000000000008,2MASS
08520773+1202543,133.03224,12.048434,14.925,0.2700000000000013,2MASS
08520153+1201036,133.006376,12.017681,12.872,0.5449999999999999,2MASS
08521016+1202542,133.042363,12.048415,9.892,0.7480000000000011,2MASS
08520345+1203299,133.014414,12.058321,11.894,0.31700000000000017,2MASS
08520927+1202341,133.038636,12.042831,16.825,0.8309999999999977,2MASS
08520252+1200316,133.010523,12.008787,15.742,1.3600000000000012,2MASS
08520218+1203158,133.009097,12.054412,16.654,1.2569999999999997,2MASS
08520439+1202154,133.018306,12.037612,16.379,0.6290000000000013,2MASS
08520302+1202598,133.012605,12.049968,17.233,1.3239999999999998,2MASS
08521409+1200398,133.05873200000002,12.01106,15.075,0.3609999999999989,2MASS
08521310+1201377,133.054622,12.027164,14.402,0.7760000000000016,2MASS
08521208+1201469,133.050342,12.029708,13.864,0.5740000000000016,2MASS
08520378+1201459,133.015773,12.029421,14.697,0.4440000000000008,2MASS
08521269+1202592,133.0529,12.049789,13.313,0.5149999999999988,2MASS
08520984+1200207,133.041034,12.00577,17.089000000000002,0.9900000000000021,2MASS
08520453+1202203,133.018885,12.038982,16.708,1.1599999999999984,2MASS
08520606+1201456,133.025264,12.029343,14.257,0.5920000000000005,2MASS
08520731+1202508,133.03047,12.047457,14.885,0.5090000000000003,2MASS
08520094+1203069,133.003925,12.05192,16.218,1.1100000000000012,2MASS
08520087+1203389,133.00366,12.060814,16.035,0.7729999999999997,2MASS
08521612+1203102,133.067201,12.052854,15.512,0.7340000000000018,2MASS
08521574+1202109,133.065608,12.036387,15.797,0.6510000000000016,2MASS
08522991+1203253,133.124642,12.057035,15.085,0.8559999999999999,2MASS
08522970+1201451,133.123784,12.029196,16.781,0.4109999999999978,2MASS
08521567+1202075,133.065302,12.035437,16.415,0.8149999999999995,2MASS
08521878+1201418,133.078288,12.028304,14.833,0.6180000000000003,2MASS
08522673+1201290,133.111386,12.024726,15.192,0.7170000000000005,2MASS
08522586+1201050,133.10775,12.018082,16.653,0.9289999999999984,2MASS
08522134+1203244,133.088921,12.056802,16.567,1.327,2MASS
08522042+1200122,133.08512,12.003399,15.295,0.6979999999999986,2MASS
08522021+1200123,133.084217,12.003427,15.289,0.8180000000000032,2MASS
08521692+1202199,133.07050800000002,12.038864,16.617,1.2400000000000002,2MASS
08522019+1200595,133.084152,12.016552,14.69,0.4629999999999992,2MASS
08522462+1202413,133.102584,12.044821,15.239,0.879999999999999,2MASS
08523010+1202467,133.125438,12.046318,13.816,0.7850000000000001,2MASS
08523527+1203441,133.146986,12.062277,12.988,0.5409999999999986,2MASS
08523281+1202107,133.13673899999998,12.036324,16.590999999999998,1.413999999999998,2MASS
08523443+1200106,133.14347,12.002964,15.152,0.4710000000000018,2MASS
08523676+1201094,133.153167,12.01928,11.86,0.6199999999999992,2MASS
08523652+1202372,133.152195,12.043667,16.243,0.7999999999999989,2MASS
08524111+1201328,133.171326,12.025804,14.423,0.5989999999999984,2MASS
08523843+1201464,133.160157,12.02957,14.763,0.3989999999999991,2MASS
08524087+1201501,133.170303,12.030588,16.654,0.6810000000000009,2MASS
08523273+1201260,133.136401,12.023891,15.58,0.7970000000000006,2MASS
08524668+1200234,133.1945,12.006524,16.436,0.9130000000000004,2MASS
08501111+1205365,132.546331,12.093478,16.355,0.8570000000000011,2MASS
08501038+1205387,132.543263,12.094101,13.168,0.3789999999999978,2MASS
08500929+1205103,132.53871999999998,12.086197,16.634,0.934000000000001,2MASS
08500116+1204196,132.504869,12.072112,16.051,0.8079999999999979,2MASS
08501362+1205096,132.55678500000002,12.086016,11.293,0.2870000000000008,2MASS
08502997+1206282,132.624898,12.107847,15.505,0.620000000000001,2MASS
08502705+1206093,132.61274699999998,12.102608,16.764,1.2829999999999997,2MASS
08502777+1203583,132.61571,12.066217,11.999,0.3699999999999992,2MASS
08502305+1206148,132.596068,12.104136,12.286,0.3800000000000008,2MASS
08502190+1207154,132.591281,12.120963,16.742,0.6080000000000005,2MASS
08501807+1205092,132.57529499999998,12.085902,16.319000000000006,0.5280000000000039,2MASS
08502781+1205366,132.61588899999998,12.093517,16.102999999999998,0.9819999999999992,2MASS
08502178+1206544,132.590778,12.115127,16.206,0.8399999999999999,2MASS
08501527+1205060,132.563625,12.085024,14.885,0.7340000000000001,2MASS
08501903+1205504,132.579318,12.097337,14.496,0.711999999999998,2MASS
08502052+1205346,132.585534,12.092971,12.945,0.31900000000000084,2MASS
08502259+1205107,132.594148,12.086311,12.818,0.3570000000000011,2MASS
08502530+1204392,132.605428,12.077578,15.02,0.8809999999999985,2MASS
08503181+1206438,132.632567,12.112188,15.08,0.8290000000000006,2MASS
08503873+1206546,132.661407,12.115182,15.654000000000002,0.9910000000000014,2MASS
08503196+1206323,132.63318,12.108974,16.546,1.0089999999999986,2MASS
08503917+1206524,132.66321100000002,12.114573,15.097,0.7250000000000014,2MASS
08503530+1206327,132.647107,12.109085,14.121,0.4489999999999981,2MASS
08504480+1205119,132.686674,12.086645,15.727,0.8990000000000009,2MASS
08503142+1206565,132.630948,12.115719,12.61,0.5159999999999982,2MASS
08503492+1207177,132.645524,12.121602,15.268,0.4609999999999985,2MASS
08504333+1205212,132.680573,12.089229,15.869000000000002,0.9920000000000008,2MASS
08503331+1206022,132.638807,12.100626,17.166,1.0809999999999995,2MASS
08503230+1206183,132.634603,12.105096,17.149,1.3670000000000009,2MASS
08504061+1206249,132.669246,12.106924,16.429000000000002,1.2330000000000023,2MASS
08504242+1205088,132.676785,12.085796,14.483,0.8369999999999997,2MASS
08504207+1206448,132.675327,12.112461,16.714000000000002,1.299000000000003,2MASS
08504283+1206201,132.678476,12.105593,15.513,0.6870000000000012,2MASS
08504276+1206540,132.678192,12.115026,16.255,0.9689999999999994,2MASS
08503217+1204508,132.634054,12.080782,16.797,0.5199999999999996,2MASS
08503390+1205498,132.641281,12.097167,12.226,0.7249999999999996,2MASS
08503282+1205084,132.636762,12.08569,14.4,0.7629999999999999,2MASS
